ID,fold
ID_train_3095,2
ID_train_3096,1
ID_train_3097,0
ID_train_3098,0
ID_train_3099,4
ID_train_31,1
ID_train_310,3
ID_train_3100,1
ID_train_3101,3
ID_train_3102,4
ID_train_3103,0
ID_train_3104,0
ID_train_3105,2
ID_train_3106,2
ID_train_3107,2
ID_train_3108,0
ID_train_3109,4
ID_train_311,2
ID_train_3110,3
ID_train_3111,2
ID_train_3112,4
ID_train_3113,0
ID_train_3114,1
ID_train_3115,3
ID_train_3116,0
ID_train_3117,2
ID_train_3118,2
ID_train_3119,2
ID_train_312,2
ID_train_3120,2
ID_train_3121,1
ID_train_3122,3
ID_train_3123,0
ID_train_3124,3
ID_train_3125,3
ID_train_3126,3
ID_train_3127,3
ID_train_3128,0
ID_train_3129,1
ID_train_313,2
ID_train_3130,3
ID_train_3131,3
ID_train_3132,0
ID_train_3133,4
ID_train_3134,3
ID_train_3135,4
ID_train_3136,4
ID_train_3137,3
ID_train_3138,4
ID_train_3139,4
ID_train_314,1
ID_train_3140,0
ID_train_3141,1
ID_train_3142,3
ID_train_3143,3
ID_train_3144,3
ID_train_3145,2
ID_train_3146,4
ID_train_3147,1
ID_train_3148,2
ID_train_3149,4
ID_train_315,4
ID_train_3150,0
ID_train_3151,1
ID_train_3152,4
ID_train_3153,2
ID_train_3154,0
ID_train_3155,1
ID_train_3156,3
ID_train_3157,4
ID_train_3158,0
ID_train_3159,1
ID_train_316,3
ID_train_3160,2
ID_train_3161,1
ID_train_3162,4
ID_train_3163,1
ID_train_3164,3
ID_train_3165,4
ID_train_3166,3
ID_train_3167,4
ID_train_3168,2
ID_train_3169,4
ID_train_317,4
ID_train_3170,3
ID_train_3171,0
ID_train_3172,2
ID_train_3173,4
ID_train_3174,4
ID_train_3175,4
ID_train_3176,3
ID_train_3177,4
ID_train_3178,3
ID_train_3179,2
ID_train_318,0
ID_train_3180,1
ID_train_3181,1
ID_train_3182,2
ID_train_3183,3
ID_train_3184,0
ID_train_3185,2
ID_train_3186,3
ID_train_3187,3
ID_train_3188,3
ID_train_3189,3
ID_train_319,4
ID_train_3190,2
ID_train_3191,2
ID_train_3192,2
ID_train_3193,3
ID_train_3194,1
ID_train_3195,0
ID_train_3196,3
ID_train_3197,0
ID_train_3198,3
ID_train_3199,2
ID_train_32,0
ID_train_320,4
ID_train_3200,4
ID_train_3201,0
ID_train_3202,2
ID_train_3203,1
ID_train_3204,0
ID_train_3205,3
ID_train_3206,2
ID_train_3207,4
ID_train_3208,0
ID_train_3209,3
ID_train_321,1
ID_train_3210,4
ID_train_3211,2
ID_train_3212,2
ID_train_3213,3
ID_train_3214,2
ID_train_3215,1
ID_train_3216,0
ID_train_3217,2
ID_train_3218,3
ID_train_3219,3
ID_train_322,4
ID_train_3220,0
ID_train_3221,2
ID_train_3222,0
ID_train_3223,1
ID_train_3224,2
ID_train_3225,1
ID_train_3226,1
ID_train_3227,1
ID_train_3228,2
ID_train_3229,0
ID_train_323,2
ID_train_3230,0
ID_train_3231,0
ID_train_3232,4
ID_train_3233,2
ID_train_3234,3
ID_train_3235,1
ID_train_3236,1
ID_train_3237,1
ID_train_3238,2
ID_train_3239,0
ID_train_324,1
ID_train_3240,1
ID_train_3241,4
ID_train_3242,4
ID_train_3243,1
ID_train_3244,2
ID_train_3245,1
ID_train_3246,3
ID_train_3247,2
ID_train_3248,4
ID_train_3249,3
ID_train_325,3
ID_train_3250,3
ID_train_3251,2
ID_train_3252,2
ID_train_3253,3
ID_train_3254,2
ID_train_3255,3
ID_train_3256,1
ID_train_3257,3
ID_train_3258,0
ID_train_3259,3
ID_train_326,4
ID_train_3260,3
ID_train_3261,0
ID_train_3262,3
ID_train_3263,2
ID_train_3264,0
ID_train_3265,0
ID_train_3266,0
ID_train_3267,0
ID_train_3268,1
ID_train_3269,3
ID_train_327,0
ID_train_3270,4
ID_train_3271,4
ID_train_3272,3
ID_train_3273,4
ID_train_3274,4
ID_train_3275,0
ID_train_3276,0
ID_train_3277,1
ID_train_3278,3
ID_train_3279,0
ID_train_328,3
ID_train_3280,4
ID_train_3281,4
ID_train_3282,1
ID_train_3283,0
ID_train_3284,2
ID_train_3285,0
ID_train_3286,0
ID_train_3287,4
ID_train_3288,3
ID_train_3289,4
ID_train_329,0
ID_train_3290,0
ID_train_3291,1
ID_train_3292,1
ID_train_3293,4
ID_train_3294,4
ID_train_3295,3
ID_train_3296,1
ID_train_3297,1
ID_train_3298,2
ID_train_3299,0
ID_train_33,2
ID_train_330,0
ID_train_3300,1
ID_train_3301,1
ID_train_3302,1
ID_train_3303,2
ID_train_3304,4
ID_train_3305,0
ID_train_3306,1
ID_train_3307,1
ID_train_3308,3
ID_train_3309,3
ID_train_331,3
ID_train_3310,0
ID_train_3311,3
ID_train_3312,0
ID_train_3313,2
ID_train_3314,1
ID_train_3315,1
ID_train_3316,4
ID_train_3317,3
ID_train_3318,2
ID_train_3319,1
ID_train_332,2
ID_train_3320,0
ID_train_3321,3
ID_train_3322,0
ID_train_3323,4
ID_train_3324,1
ID_train_3325,4
ID_train_3326,2
ID_train_3327,3
ID_train_3328,4
ID_train_3329,4
ID_train_333,4
ID_train_3330,1
ID_train_3331,1
ID_train_3332,3
ID_train_3333,2
ID_train_3334,4
ID_train_3335,1
ID_train_3336,0
ID_train_3337,1
ID_train_3338,1
ID_train_3339,0
ID_train_334,1
ID_train_3340,3
ID_train_3341,2
ID_train_3342,2
ID_train_3343,1
ID_train_3344,1
ID_train_3345,1
ID_train_3346,2
ID_train_3347,2
ID_train_3348,0
ID_train_3349,3
ID_train_335,0
ID_train_3350,3
ID_train_3351,4
ID_train_3352,3
ID_train_3353,3
ID_train_3354,3
ID_train_3355,1
ID_train_3356,3
ID_train_3357,1
ID_train_3358,1
ID_train_3359,4
ID_train_336,1
ID_train_3360,3
ID_train_3361,2
ID_train_3362,4
ID_train_3363,3
ID_train_3364,0
ID_train_3365,3
ID_train_3366,3
ID_train_3367,3
ID_train_3368,3
ID_train_3369,4
ID_train_337,3
ID_train_3370,3
ID_train_3371,3
ID_train_3372,1
ID_train_3373,1
ID_train_3374,0
ID_train_3375,0
ID_train_3376,3
ID_train_3377,4
ID_train_3378,3
ID_train_3379,3
ID_train_338,1
ID_train_3380,4
ID_train_3381,3
ID_train_3382,4
ID_train_3383,1
ID_train_3384,4
ID_train_3385,4
ID_train_3386,1
ID_train_3387,2
ID_train_3388,3
ID_train_3389,0
ID_train_339,4
ID_train_3390,0
ID_train_3391,0
ID_train_3392,4
ID_train_3393,4
ID_train_3394,4
ID_train_3395,1
ID_train_3396,3
ID_train_3397,4
ID_train_3398,2
ID_train_3399,0
ID_train_34,2
ID_train_340,1
ID_train_3400,2
ID_train_3401,3
ID_train_3402,1
ID_train_3403,4
ID_train_3404,2
ID_train_3405,2
ID_train_3406,1
ID_train_3407,4
ID_train_3408,3
ID_train_3409,3
ID_train_341,0
ID_train_3410,1
ID_train_3411,4
ID_train_3412,2
ID_train_3413,0
ID_train_3414,3
ID_train_3415,2
ID_train_3416,4
ID_train_3417,1
ID_train_3418,2
ID_train_3419,0
ID_train_342,4
ID_train_3420,1
ID_train_3421,4
ID_train_3422,0
ID_train_3423,2
ID_train_3424,0
ID_train_3425,3
ID_train_3426,4
ID_train_3427,1
ID_train_3428,2
ID_train_3429,3
ID_train_343,0
ID_train_3430,0
ID_train_3431,1
ID_train_3432,0
ID_train_3433,3
ID_train_3434,1
ID_train_3435,4
ID_train_3436,4
ID_train_3437,2
ID_train_3438,4
ID_train_3439,4
ID_train_344,1
ID_train_3440,2
ID_train_3441,4
ID_train_3442,0
ID_train_3443,4
ID_train_3444,3
ID_train_3445,4
ID_train_3446,0
ID_train_3447,0
ID_train_3448,2
ID_train_3449,0
ID_train_345,4
ID_train_3450,2
ID_train_3451,2
ID_train_3452,4
ID_train_3453,4
ID_train_3454,1
ID_train_3455,0
ID_train_3456,3
ID_train_3457,4
ID_train_3458,4
ID_train_3459,0
ID_train_346,3
ID_train_3460,0
ID_train_3461,0
ID_train_3462,0
ID_train_3463,3
ID_train_3464,2
ID_train_3465,3
ID_train_3466,0
ID_train_3467,2
ID_train_3468,2
ID_train_3469,1
ID_train_347,2
ID_train_3470,4
ID_train_3471,0
ID_train_3472,4
ID_train_3473,3
ID_train_3474,2
ID_train_3475,2
ID_train_3476,0
ID_train_3477,4
ID_train_3478,1
ID_train_3479,2
ID_train_348,3
ID_train_3480,4
ID_train_3481,3
ID_train_3482,1
ID_train_3483,1
ID_train_3484,0
ID_train_3485,1
ID_train_3486,0
ID_train_3487,2
ID_train_3488,3
ID_train_3489,3
ID_train_349,2
ID_train_3490,0
ID_train_3491,4
ID_train_3492,1
ID_train_3493,0
ID_train_3494,3
ID_train_3495,2
ID_train_3496,1
ID_train_3497,4
ID_train_3498,3
ID_train_3499,2
ID_train_35,3
ID_train_350,1
ID_train_3500,4
ID_train_3501,0
ID_train_3502,0
ID_train_3503,0
ID_train_3504,4
ID_train_3505,1
ID_train_3506,3
ID_train_3507,0
ID_train_3508,0
ID_train_3509,1
ID_train_351,2
ID_train_3510,1
ID_train_3511,4
ID_train_3512,0
ID_train_3513,0
ID_train_3514,4
ID_train_3515,0
ID_train_3516,1
ID_train_3517,0
ID_train_3518,4
ID_train_3519,2
ID_train_352,2
ID_train_3520,1
ID_train_3521,3
ID_train_3522,3
ID_train_3523,2
ID_train_3524,0
ID_train_3525,0
ID_train_3526,3
ID_train_3527,0
ID_train_3528,1
ID_train_3529,4
ID_train_353,4
ID_train_3530,0
ID_train_3531,0
ID_train_3532,2
ID_train_3533,2
ID_train_3534,4
ID_train_3535,2
ID_train_3536,1
ID_train_3537,3
ID_train_3538,0
ID_train_3539,4
ID_train_354,4
ID_train_3540,3
ID_train_3541,2
ID_train_3542,0
ID_train_3543,4
ID_train_3544,1
ID_train_3545,2
ID_train_3546,4
ID_train_3547,3
ID_train_3548,1
ID_train_3549,3
ID_train_355,0
ID_train_3550,1
ID_train_3551,3
ID_train_3552,1
ID_train_3553,1
ID_train_3554,4
ID_train_3555,1
ID_train_3556,2
ID_train_3557,0
ID_train_3558,3
ID_train_3559,4
ID_train_356,3
ID_train_3560,3
ID_train_3561,4
ID_train_3562,2
ID_train_3563,4
ID_train_3564,3
ID_train_3565,2
ID_train_3566,4
ID_train_3567,4
ID_train_3568,1
ID_train_3569,2
ID_train_357,1
ID_train_3570,2
ID_train_3571,1
ID_train_3572,2
ID_train_3573,1
ID_train_3574,1
ID_train_3575,2
ID_train_3576,1
ID_train_3577,0
ID_train_3578,4
ID_train_3579,2
ID_train_358,4
ID_train_3580,4
ID_train_3581,2
ID_train_3582,2
ID_train_3583,2
ID_train_3584,4
ID_train_3585,0
ID_train_3586,1
ID_train_3587,4
ID_train_3588,3
ID_train_3589,4
ID_train_359,1
ID_train_3590,4
ID_train_3591,3
ID_train_3592,4
ID_train_3593,4
ID_train_3594,2
ID_train_3595,3
ID_train_3596,0
ID_train_3597,4
ID_train_3598,3
ID_train_3599,3
ID_train_36,0
ID_train_360,3
ID_train_3600,1
ID_train_3601,3
ID_train_3602,0
ID_train_3603,2
ID_train_3604,3
ID_train_3605,0
ID_train_3606,0
ID_train_3607,2
ID_train_3608,0
ID_train_3609,0
ID_train_361,2
ID_train_3610,0
ID_train_3611,0
ID_train_3612,3
ID_train_3613,4
ID_train_3614,4
ID_train_3615,4
ID_train_3616,0
ID_train_3617,3
ID_train_3618,2
ID_train_3619,2
ID_train_362,3
ID_train_3620,4
ID_train_3621,0
ID_train_3622,0
ID_train_3623,0
ID_train_3624,1
ID_train_3625,0
ID_train_3626,2
ID_train_3627,2
ID_train_3628,2
ID_train_3629,0
ID_train_363,2
ID_train_3630,0
ID_train_3631,2
ID_train_3632,2
ID_train_3633,3
ID_train_3634,0
ID_train_3635,3
ID_train_3636,1
ID_train_3637,4
ID_train_3638,4
ID_train_3639,1
ID_train_364,1
ID_train_3640,3
ID_train_3641,0
ID_train_3642,2
ID_train_3643,4
ID_train_3644,4
ID_train_3645,2
ID_train_3646,3
ID_train_3647,0
ID_train_3648,1
ID_train_3649,3
ID_train_365,3
ID_train_3650,0
ID_train_3651,4
ID_train_3652,0
ID_train_3653,0
ID_train_3654,2
ID_train_3655,4
ID_train_3656,2
ID_train_3657,2
ID_train_3658,0
ID_train_3659,0
ID_train_366,0
ID_train_3660,0
ID_train_3661,3
ID_train_3662,0
ID_train_3663,4
ID_train_3664,0
ID_train_3665,3
ID_train_3666,0
ID_train_3667,1
ID_train_3668,0
ID_train_3669,4
ID_train_367,3
ID_train_3670,0
ID_train_3671,1
ID_train_3672,1
ID_train_3673,0
ID_train_3674,0
ID_train_3675,2
ID_train_3676,1
ID_train_3677,2
ID_train_3678,4
ID_train_3679,2
ID_train_368,2
ID_train_3680,4
ID_train_3681,0
ID_train_3682,1
ID_train_3683,4
ID_train_3684,3
ID_train_3685,3
ID_train_3686,1
ID_train_3687,1
ID_train_3688,1
ID_train_3689,2
ID_train_369,1
ID_train_3690,4
ID_train_3691,4
ID_train_3692,0
ID_train_3693,1
ID_train_3694,2
ID_train_3695,4
ID_train_3696,1
ID_train_3697,3
ID_train_3698,3
ID_train_3699,4
ID_train_37,0
ID_train_370,3
ID_train_3700,3
ID_train_3701,2
ID_train_3702,4
ID_train_3703,1
ID_train_3704,0
ID_train_3705,1
ID_train_3706,2
ID_train_3707,2
ID_train_3708,0
ID_train_3709,2
ID_train_371,2
ID_train_3710,2
ID_train_3711,2
ID_train_3712,4
ID_train_3713,0
ID_train_3714,2
ID_train_3715,3
ID_train_3716,2
ID_train_3717,3
ID_train_3718,0
ID_train_3719,4
ID_train_372,3
ID_train_3720,3
ID_train_3721,4
ID_train_3722,0
ID_train_3723,4
ID_train_3724,1
ID_train_3725,3
ID_train_3726,2
ID_train_3727,4
ID_train_3728,3
ID_train_3729,4
ID_train_373,2
ID_train_3730,3
ID_train_3731,4
ID_train_3732,0
ID_train_3733,3
ID_train_3734,1
ID_train_3735,2
ID_train_3736,0
ID_train_3737,0
ID_train_3738,3
ID_train_3739,2
ID_train_374,4
ID_train_3740,1
ID_train_3741,3
ID_train_3742,3
ID_train_3743,1
ID_train_3744,1
ID_train_3745,2
ID_train_3746,4
ID_train_3747,4
ID_train_3748,4
ID_train_3749,4
ID_train_375,3
ID_train_3750,1
ID_train_3751,0
ID_train_3752,2
ID_train_3753,4
ID_train_3754,2
ID_train_3755,2
ID_train_3756,1
ID_train_3757,4
ID_train_3758,0
ID_train_3759,2
ID_train_376,0
ID_train_3760,0
ID_train_3761,1
ID_train_3762,2
ID_train_3763,4
ID_train_3764,3
ID_train_3765,4
ID_train_3766,2
ID_train_3767,3
ID_train_3768,3
ID_train_3769,3
ID_train_377,3
ID_train_3770,4
ID_train_3771,0
ID_train_3772,4
ID_train_3773,3
ID_train_3774,3
ID_train_3775,4
ID_train_3776,4
ID_train_3777,3
ID_train_3778,2
ID_train_3779,2
ID_train_378,2
ID_train_3780,2
ID_train_3781,0
ID_train_3782,0
ID_train_3783,2
ID_train_3784,4
ID_train_3785,0
ID_train_3786,1
ID_train_3787,0
ID_train_3788,2
ID_train_3789,1
ID_train_379,0
ID_train_3790,4
ID_train_3791,3
ID_train_3792,3
ID_train_3793,4
ID_train_3794,4
ID_train_3795,2
ID_train_3796,2
ID_train_3797,3
ID_train_3798,1
ID_train_3799,2
ID_train_38,1
ID_train_380,4
ID_train_3800,4
ID_train_3801,3
ID_train_3802,4
ID_train_3803,3
ID_train_3804,3
ID_train_3805,3
ID_train_3806,4
ID_train_3807,4
ID_train_3808,0
ID_train_3809,1
ID_train_381,3
ID_train_3810,1
ID_train_3811,4
ID_train_3812,3
ID_train_3813,1
ID_train_3814,4
ID_train_3815,4
ID_train_3816,1
ID_train_3817,3
ID_train_3818,0
ID_train_3819,4
ID_train_382,4
ID_train_3820,3
ID_train_3821,0
ID_train_3822,3
ID_train_3823,0
ID_train_3824,4
ID_train_3825,1
ID_train_3826,3
ID_train_3827,3
ID_train_3828,0
ID_train_3829,4
ID_train_383,4
ID_train_3830,0
ID_train_3831,4
ID_train_3832,1
ID_train_3833,0
ID_train_3834,3
ID_train_3835,2
ID_train_3836,1
ID_train_3837,0
ID_train_3838,2
ID_train_3839,4
ID_train_384,2
ID_train_3840,3
ID_train_3841,3
ID_train_3842,3
ID_train_3843,3
ID_train_3844,0
ID_train_3845,1
ID_train_3846,1
ID_train_3847,4
ID_train_3848,2
ID_train_3849,0
ID_train_385,1
ID_train_3850,0
ID_train_3851,0
ID_train_3852,2
ID_train_3853,0
ID_train_3854,1
ID_train_3855,4
ID_train_3856,3
ID_train_3857,0
ID_train_3858,1
ID_train_3859,2
ID_train_386,2
ID_train_3860,1
ID_train_3861,4
ID_train_3862,4
ID_train_3863,2
ID_train_3864,4
ID_train_3865,0
ID_train_3866,2
ID_train_3867,1
ID_train_3868,3
ID_train_3869,3
ID_train_387,1
ID_train_3870,4
ID_train_3871,3
ID_train_3872,2
ID_train_3873,2
ID_train_3874,1
ID_train_3875,3
ID_train_3876,2
ID_train_3877,2
ID_train_3878,3
ID_train_3879,4
ID_train_388,3
ID_train_3880,3
ID_train_3881,1
ID_train_3882,2
ID_train_3883,1
ID_train_3884,0
ID_train_3885,4
ID_train_3886,1
ID_train_3887,3
ID_train_3888,4
ID_train_3889,4
ID_train_389,2
ID_train_3890,4
ID_train_3891,0
ID_train_3892,0
ID_train_3893,4
ID_train_3894,2
ID_train_3895,4
ID_train_3896,2
ID_train_3897,4
ID_train_3898,1
ID_train_3899,0
ID_train_39,3
ID_train_390,1
ID_train_3900,1
ID_train_3901,1
ID_train_3902,0
ID_train_3903,4
ID_train_3904,1
ID_train_3905,2
ID_train_3906,0
ID_train_3907,0
ID_train_3908,4
ID_train_3909,4
ID_train_391,3
ID_train_3910,0
ID_train_3911,0
ID_train_3912,3
ID_train_3913,4
ID_train_3914,4
ID_train_3915,1
ID_train_3916,0
ID_train_3917,2
ID_train_3918,4
ID_train_3919,1
ID_train_392,0
ID_train_3920,3
ID_train_3921,1
ID_train_3922,0
ID_train_3923,0
ID_train_3924,0
ID_train_3925,4
ID_train_3926,3
ID_train_3927,0
ID_train_3928,1
ID_train_3929,1
ID_train_393,1
ID_train_3930,4
ID_train_3931,0
ID_train_3932,0
ID_train_3933,1
ID_train_3934,4
ID_train_3935,1
ID_train_3936,0
ID_train_3937,2
ID_train_3938,0
ID_train_3939,1
ID_train_394,0
ID_train_3940,3
ID_train_3941,4
ID_train_3942,2
ID_train_3943,0
ID_train_3944,2
ID_train_3945,2
ID_train_3946,0
ID_train_3947,2
ID_train_3948,4
ID_train_3949,0
ID_train_395,2
ID_train_3950,1
ID_train_3951,1
ID_train_3952,4
ID_train_3953,3
ID_train_3954,2
ID_train_3955,1
ID_train_3956,1
ID_train_3957,2
ID_train_3958,0
ID_train_3959,1
ID_train_396,3
ID_train_3960,3
ID_train_3961,2
ID_train_3962,4
ID_train_3963,1
ID_train_3964,1
ID_train_3965,1
ID_train_3966,4
ID_train_3967,0
ID_train_3968,0
ID_train_3969,0
ID_train_397,4
ID_train_3970,0
ID_train_3971,4
ID_train_3972,4
ID_train_3973,1
ID_train_3974,2
ID_train_3975,4
ID_train_3976,1
ID_train_3977,0
ID_train_3978,4
ID_train_3979,0
ID_train_398,2
ID_train_3980,3
ID_train_3981,2
ID_train_3982,0
ID_train_3983,3
ID_train_3984,0
ID_train_3985,2
ID_train_3986,4
ID_train_3987,1
ID_train_3988,0
ID_train_3989,0
ID_train_399,4
ID_train_3990,0
ID_train_3991,4
ID_train_3992,0
ID_train_3993,1
ID_train_3994,4
ID_train_3995,3
ID_train_3996,4
ID_train_3997,3
ID_train_3998,0
ID_train_3999,4
ID_train_4,4
ID_train_40,0
ID_train_400,0
ID_train_4000,0
ID_train_4001,1
ID_train_4002,4
ID_train_4003,4
ID_train_4004,1
ID_train_4005,3
ID_train_4006,0
ID_train_4007,2
ID_train_4008,2
ID_train_4009,2
ID_train_401,4
ID_train_4010,0
ID_train_4011,2
ID_train_4012,1
ID_train_4013,4
ID_train_4014,1
ID_train_4015,4
ID_train_4016,3
ID_train_4017,3
ID_train_4018,2
ID_train_4019,2
ID_train_402,0
ID_train_4020,2
ID_train_4021,3
ID_train_4022,3
ID_train_4023,3
ID_train_4024,3
ID_train_4025,3
ID_train_4026,4
ID_train_4027,1
ID_train_4028,2
ID_train_4029,0
ID_train_403,1
ID_train_4030,2
ID_train_4031,2
ID_train_4032,2
ID_train_4033,0
ID_train_4034,3
ID_train_4035,2
ID_train_4036,2
ID_train_4037,0
ID_train_4038,0
ID_train_4039,4
ID_train_404,3
ID_train_4040,0
ID_train_4041,4
ID_train_4042,0
ID_train_4043,1
ID_train_4044,2
ID_train_4045,4
ID_train_4046,2
ID_train_4047,1
ID_train_4048,0
ID_train_4049,1
ID_train_405,4
ID_train_4050,4
ID_train_4051,2
ID_train_4052,1
ID_train_4053,4
ID_train_4054,3
ID_train_4055,3
ID_train_4056,4
ID_train_4057,0
ID_train_4058,3
ID_train_4059,2
ID_train_406,0
ID_train_4060,4
ID_train_4061,1
ID_train_4062,0
ID_train_4063,3
ID_train_4064,4
ID_train_4065,0
ID_train_4066,0
ID_train_4067,3
ID_train_4068,4
ID_train_4069,3
ID_train_407,2
ID_train_4070,3
ID_train_4071,4
ID_train_4072,0
ID_train_4073,0
ID_train_4074,3
ID_train_4075,2
ID_train_4076,1
ID_train_4077,4
ID_train_4078,2
ID_train_4079,1
ID_train_408,0
ID_train_4080,2
ID_train_4081,1
ID_train_4082,3
ID_train_4083,2
ID_train_4084,0
ID_train_4085,1
ID_train_4086,4
ID_train_4087,4
ID_train_4088,3
ID_train_4089,4
ID_train_409,0
ID_train_4090,0
ID_train_4091,2
ID_train_4092,4
ID_train_4093,4
ID_train_4094,2
ID_train_4095,0
ID_train_4096,2
ID_train_4097,4
ID_train_4098,2
ID_train_4099,2
ID_train_41,1
ID_train_410,4
ID_train_4100,1
ID_train_4101,4
ID_train_4102,1
ID_train_4103,2
ID_train_4104,1
ID_train_4105,4
ID_train_4106,0
ID_train_4107,0
ID_train_4108,3
ID_train_4109,2
ID_train_411,1
ID_train_4110,2
ID_train_4111,3
ID_train_4112,2
ID_train_4113,0
ID_train_4114,4
ID_train_4115,4
ID_train_4116,0
ID_train_4117,4
ID_train_4118,0
ID_train_4119,1
ID_train_412,4
ID_train_4120,0
ID_train_4121,0
ID_train_4122,0
ID_train_4123,1
ID_train_4124,3
ID_train_4125,1
ID_train_4126,1
ID_train_4127,4
ID_train_4128,1
ID_train_4129,3
ID_train_413,1
ID_train_4130,2
ID_train_4131,2
ID_train_4132,1
ID_train_4133,3
ID_train_4134,1
ID_train_4135,4
ID_train_4136,0
ID_train_4137,3
ID_train_4138,2
ID_train_4139,3
ID_train_414,0
ID_train_4140,1
ID_train_4141,2
ID_train_4142,3
ID_train_4143,4
ID_train_4144,0
ID_train_4145,0
ID_train_4146,1
ID_train_4147,4
ID_train_4148,2
ID_train_4149,2
ID_train_415,2
ID_train_4150,2
ID_train_4151,1
ID_train_4152,4
ID_train_4153,1
ID_train_4154,3
ID_train_4155,2
ID_train_4156,1
ID_train_4157,4
ID_train_4158,3
ID_train_4159,1
ID_train_416,1
ID_train_4160,3
ID_train_4161,1
ID_train_4162,0
ID_train_4163,4
ID_train_4164,4
ID_train_4165,3
ID_train_4166,0
ID_train_4167,3
ID_train_4168,4
ID_train_4169,4
ID_train_417,3
ID_train_4170,2
ID_train_4171,4
ID_train_4172,1
ID_train_4173,0
ID_train_4174,4
ID_train_4175,3
ID_train_4176,2
ID_train_4177,4
ID_train_4178,0
ID_train_4179,1
ID_train_418,1
ID_train_4180,2
ID_train_4181,1
ID_train_4182,0
ID_train_4183,3
ID_train_4184,4
ID_train_4185,3
ID_train_4186,4
ID_train_4187,1
ID_train_4188,2
ID_train_4189,3
ID_train_419,0
ID_train_4190,0
ID_train_4191,3
ID_train_4192,1
ID_train_4193,0
ID_train_4194,1
ID_train_4195,2
ID_train_4196,3
ID_train_4197,0
ID_train_4198,1
ID_train_4199,4
ID_train_42,4
ID_train_420,3
ID_train_4200,2
ID_train_4201,2
ID_train_4202,3
ID_train_4203,2
ID_train_4204,0
ID_train_4205,4
ID_train_4206,1
ID_train_4207,1
ID_train_4208,1
ID_train_4209,1
ID_train_421,1
ID_train_4210,4
ID_train_4211,1
ID_train_4212,2
ID_train_4213,4
ID_train_4214,3
ID_train_4215,3
ID_train_4216,3
ID_train_4217,0
ID_train_4218,4
ID_train_4219,1
ID_train_422,4
ID_train_4220,4
ID_train_4221,1
ID_train_4222,1
ID_train_4223,1
ID_train_4224,0
ID_train_4225,4
ID_train_4226,2
ID_train_4227,2
ID_train_4228,3
ID_train_4229,3
ID_train_423,2
ID_train_4230,2
ID_train_4231,1
ID_train_4232,4
ID_train_4233,3
ID_train_4234,3
ID_train_4235,2
ID_train_4236,2
ID_train_4237,4
ID_train_4238,4
ID_train_4239,2
ID_train_424,4
ID_train_4240,3
ID_train_4241,4
ID_train_4242,2
ID_train_4243,3
ID_train_4244,3
ID_train_4245,4
ID_train_4246,1
ID_train_4247,3
ID_train_4248,1
ID_train_4249,2
ID_train_425,4
ID_train_4250,2
ID_train_4251,2
ID_train_4252,4
ID_train_4253,0
ID_train_4254,2
ID_train_4255,0
ID_train_4256,0
ID_train_4257,2
ID_train_4258,3
ID_train_4259,3
ID_train_426,2
ID_train_4260,0
ID_train_4261,1
ID_train_4262,0
ID_train_4263,2
ID_train_4264,2
ID_train_4265,1
ID_train_4266,1
ID_train_4267,4
ID_train_4268,2
ID_train_4269,1
ID_train_427,4
ID_train_4270,3
ID_train_4271,2
ID_train_4272,2
ID_train_4273,0
ID_train_4274,2
ID_train_4275,3
ID_train_4276,0
ID_train_4277,3
ID_train_4278,4
ID_train_4279,0
ID_train_428,0
ID_train_4280,0
ID_train_4281,4
ID_train_4282,3
ID_train_4283,3
ID_train_4284,1
ID_train_4285,2
ID_train_4286,2
ID_train_4287,4
ID_train_4288,0
ID_train_4289,3
ID_train_429,2
ID_train_4290,2
ID_train_4291,3
ID_train_4292,2
ID_train_4293,3
ID_train_4294,0
ID_train_4295,1
ID_train_4296,2
ID_train_4297,4
ID_train_4298,3
ID_train_4299,1
ID_train_43,0
ID_train_430,1
ID_train_4300,4
ID_train_4301,0
ID_train_4302,1
ID_train_4303,1
ID_train_4304,1
ID_train_4305,2
ID_train_4306,3
ID_train_4307,4
ID_train_4308,3
ID_train_4309,3
ID_train_431,2
ID_train_4310,0
ID_train_4311,2
ID_train_4312,4
ID_train_4313,1
ID_train_4314,0
ID_train_4315,3
ID_train_4316,3
ID_train_4317,1
ID_train_4318,2
ID_train_4319,3
ID_train_432,0
ID_train_4320,3
ID_train_4321,1
ID_train_4322,1
ID_train_4323,2
ID_train_4324,4
ID_train_4325,3
ID_train_4326,0
ID_train_4327,2
ID_train_4328,3
ID_train_4329,4
ID_train_433,0
ID_train_4330,0
ID_train_4331,1
ID_train_4332,1
ID_train_4333,1
ID_train_4334,2
ID_train_4335,3
ID_train_4336,1
ID_train_4337,3
ID_train_4338,2
ID_train_4339,3
ID_train_434,1
ID_train_4340,0
ID_train_4341,1
ID_train_4342,0
ID_train_4343,4
ID_train_4344,0
ID_train_4345,0
ID_train_4346,1
ID_train_4347,2
ID_train_4348,0
ID_train_4349,3
ID_train_435,1
ID_train_4350,0
ID_train_4351,2
ID_train_4352,3
ID_train_4353,4
ID_train_4354,1
ID_train_4355,1
ID_train_4356,1
ID_train_4357,0
ID_train_4358,0
ID_train_4359,3
ID_train_436,2
ID_train_4360,2
ID_train_4361,3
ID_train_4362,3
ID_train_4363,4
ID_train_4364,1
ID_train_4365,3
ID_train_4366,3
